0.315133	95	9	315.133
0.310377	22	9	310.377
0.322775	2	9	322.775
0.287382	2	9	287.382
0.351825	2	9	351.825
0.337164	1	9	337.164
0.32122	63	9	321.22
0.299263	6	9	299.263
0.350229	1	9	350.229
0.304832	1	9	304.832
0.276865	1	9	276.865
0.323826	1	9	323.826
0.23389	6	9	233.89
0.358784	1	9	358.784
0.464885	1	9	464.885
0.400612	1	9	400.612
0.386809	1	8	386.809
0.386665	1	8	386.665
0.450527	235	8	450.527
0.41495	47	8	414.95
0.346914	21	8	346.914
0.344247	189	8	344.247
0.342489	4	8	342.489
0.336568	1	8	336.568
0.346977	313	8	346.977
0.335645	3	8	335.645
0.348053	3	8	348.053
0.346603	1	8	346.603
0.34988	1	7	349.88
0.347674	3	6	347.674
