0.355621	27	5	355.621
0.33293	4	5	332.93
0.34508	2	5	345.08
0.33046	2	5	330.46
0.328848	2	5	328.848
0.333153	1	5	333.153
0.337994	15	5	337.994
0.352091	1	5	352.091
0.346413	1	5	346.413
0.351484	1	5	351.484
0.352389	1	5	352.389
0.381904	1	5	381.904
0.35287	5	5	352.87
0.356792	1	5	356.792
0.37629	1	5	376.29
0.353911	1	5	353.911
0.35185	1	4	351.85
0.356865	1	4	356.865
0.351735	39	4	351.735
0.348034	13	4	348.034
0.354445	5	4	354.445
0.351647	45	4	351.647
0.370373	2	4	370.373
0.346694	1	4	346.694
0.346524	58	4	346.524
0.345499	1	4	345.499
0.390175	2	4	390.175
0.340795	1	4	340.795
0.339028	1	3	339.028
0.333304	3	2	333.304
0.347199	7	1	347.199
0.600733	2283	1	600.733
0.334602	3	1	334.602
0.340396	1	1	340.396
0.363442	1	1	363.442
0.334285	1	1	334.285
0.344209	2	1	344.209
0.359251	4	1	359.251
0.345339	3	1	345.339
0.334918	9	1	334.918
0.335195	61	1	335.195
0.336209	3	1	336.209
0.362944	48	1	362.944
0.335281	1	1	335.281
0.338701	2	1	338.701
0.34028	9	1	340.28
0.333935	1	1	333.935
0.330101	16	1	330.101
0.36316	1		363.16
number of tracks: 50			
0.332028	1	1	
0.354868	2	1	
0.344819	1	1	
0.348539	1	1	
0.328417	34	1	
0.337511	45	1	
0.3469	88	1	
0.337386	2	1	
0.342261	1	1	
0.371493	2	1	
0.346032	1	1	
0.338726	1	1	
0.343192	2	1	
0.341474	1	1	
0.34952	1	1	
0.336418	2	1	
0.344207	2	1	
0.338693	2	1	
0.347538	1	1	
0.340237	1	1	
0.336988	122	1	
0.38545	452	1	
0.360848	103	1	
0.35406	3	1	
0.361925	2	1	
0.358458	1	1	
0.477507	1	1	
0.505687	1	1	
0.340397	1	1	
0.353407	1	1	
0.32828	2	1	
0.264014	1	1	
0.304391	1	1	
0.292025	1	1	
0.308908	1	1	
0.318644	1	1	
0.290787	1	1	
0.343738	3	1	
0.281933	2	1	
0.317191	1	1	
0.287708	1	1	
0.265895	3	1	
0.26368	1	1	
0.264363	1	1	
0.263341	2	1	
0.286178	1	1	
0.297818	1	1	
0.262195	1	1	
0.262184	1	1	
0.262624	1		
number of tracks: 50			
0.260883	8	8	
0.278703	1	8	
0.262525	1	8	
0.352261	4	8	
0.324065	1	8	
0.3245	1	7	
0.35993	1	7	
0.362303	3	7	
0.326713	1	7	
0.356364	4	7	
0.335243	1	7	
0.34047	2	7	
0.341826	2	7	
0.289047	4	7	
0.272096	1	7	
0.265017	1	7	
0.257845	2	7	
0.262101	1	7	
0.260175	2	7	
0.25908	1	6	
0.2605	2	6	
0.259373	1	6	
0.263508	1	6	
0.258139	2	6	
0.257517	1	6	
0.240895	1	6	
0.246208	2	6	
0.242281	1		
